"province","district","sector","cell","village","gid","lon","lat"
"Amajyepfo","Nyaruguru","Ruheru","Remera","Mutumba","E106S86",29.4808682205244,-2.7675122106665
"Iburasirazuba","Nyagatare","Tabagwe","Gitengure","Kayigiro","E115S69",30.2677511893017,-1.2722551539154
"Amajyepfo","Nyanza","Busoro","Rukingiro","Rwangoga","E111S81",29.9122693305527,-2.33124867655726
"Iburasirazuba","Ngoma","Mugesera","Ntanga","Rugaju","E116S78",30.3758668462109,-2.09438896478529
"Amajyaruguru","Burera","Gahunga","Gisizi","Ruri","E108S71",29.6597128068904,-1.43965978208437
"Iburengerazuba","Nyamasheke","Karengera","Mwezi","Gakeri","E101S83",29.0325259064098,-2.53551014516776
"Iburasirazuba","Kayonza","Murama","Bunyentongo","Mpilindi","E118S77",30.6010248194165,-1.99295899106037
"Amajyaruguru","Rulindo","Rusiga","Kirenge","Kigarama","E111S75",29.9320625337212,-1.78534096617267
"Iburengerazuba","Karongi","Gishyita","Munanira","Gisoro","E104S79",29.2682481382196,-2.12659700757672
"Iburasirazuba","Kayonza","Gahini","Kahi","Uruhuha","E118S75",30.5738906613438,-1.79646580966967
"Iburasirazuba","Gatsibo","Kabarore","Simbwa","Simbwa","E116S72",30.3621661294876,-1.55516518449525
"Amajyepfo","Huye","Karama","Gahororo","Uwarugondo","E108S84",29.6358757372899,-2.62438833148978
"Iburasirazuba","Gatsibo","Nyagihanga","Nyagitabire","Rwintare","E114S72",30.2045396271492,-1.50162960785284
"Amajyepfo","Ruhango","Mbuye","Kabuga","Rwinkuba","E110S79",29.8782417659838,-2.12554742588939
"Iburengerazuba","Rusizi","Bweyeye","Rasano","Nyamutake","E103S84",29.1766859582082,-2.61128480754974
"Iburasirazuba","Kayonza","Kabarondo","Kabura","Kanyegenyege","E117S78",30.5086971196144,-2.02808315917002
"Iburengerazuba","Nyabihu","Rugera","Marangara","Nyagasozi","E108S73",29.6123838384809,-1.62648349812831
"Amajyepfo","Gisagara","Gishubi","Nyabitare","Ryarugaju","E111S84",29.9195597486914,-2.62700032188034
"Amajyaruguru","Musanze","Nkotsi","Mubago","Nyagahondo","E107S73",29.592135391987,-1.56986903491941
"Iburasirazuba","Nyagatare","Rukomo","Rukomo Ii","Nyarurama","E115S70",30.2744138734917,-1.38734248047971
"Amajyepfo","Huye","Mbazi","Mwulire","Gitwa","E109S83",29.7505074827861,-2.53287632019344
"Amajyepfo","Nyanza","Nyagisozi","Rurangazi","Nyamagana","E108S81",29.6781918099924,-2.37192791374622
"Iburasirazuba","Gatsibo","Nyagihanga","Gitinda","Rushenyi","E114S73",30.233792124718,-1.57185709052269
"Amajyepfo","Ruhango","Kinihira","Rukina","Kabacuzi","E108S79",29.6756923735872,-2.18454978571022
"Amajyaruguru","Gakenke","Minazi","Murambi","Nyanza","E109S75",29.7879711575109,-1.75683385770269
"Iburasirazuba","Ngoma","Zaza","Nyagasozi","Sugira","E116S78",30.4141520051548,-2.09026810334462
"Iburengerazuba","Rutsiro","Ruhango","Gihira","Busenda","E105S76",29.4278501469513,-1.8481461476474
"Iburasirazuba","Ngoma","Rurenge","Rugese","Kiyanja","E117S78",30.4637005489062,-2.08626465776897
"Amajyepfo","Muhanga","Nyamabuye","Gifumba","Rutarabana","E109S78",29.7161267564625,-2.10142088107871
"Amajyepfo","Nyaruguru","Ruheru","Gitita","Kibyibushye","E106S85",29.5010233619998,-2.72252737561958
"Iburasirazuba","Nyagatare","Katabagemu","Katabagemu","Umunanira","E115S71",30.29688831365,-1.46651643153663
"Iburasirazuba","Gatsibo","Murambi","Rwimitereri","Byimana","E116S75",30.3486531377803,-1.8008656513432
"Iburengerazuba","Karongi","Gitesi","Gasharu","Gasharu","E106S79",29.4325388339459,-2.12810238144595
"Amajyepfo","Ruhango","Kabagali","Remera","Rwankuba","E107S80",29.6104807483573,-2.24262672166021
"Amajyaruguru","Gicumbi","Rutare","Bikumba","Nyabisindu","E114S74",30.1684739911873,-1.69975229971524
"Amajyaruguru","Gicumbi","Bwisige","Mukono","Nyarumba","E113S72",30.1189481496875,-1.56389579436536
"Iburasirazuba","Bugesera","Ntarama","Cyugaro","Rugunga","E112S78",30.0358311230907,-2.106776226358
"Amajyepfo","Kamonyi","Gacurabwenge","Gihinga","Nyagasozi","E111S77",29.9231577822742,-1.99509942387305
"Amajyepfo","Ruhango","Mwendo","Kigarama","Kamuzimanganya","E108S79",29.6823882971038,-2.13044175672818
"Iburasirazuba","Kayonza","Nyamirama","Gikaya","Gasogi","E117S77",30.5063844657933,-1.94686111407734
"Amajyepfo","Huye","Kigoma","Nyabisindu","Mubuga","E108S82",29.6557812066431,-2.43492884683484
"Amajyaruguru","Burera","Bungwe","Bungwe","Gakeri","E111S72",29.9636125102731,-1.48334258491087
"Iburengerazuba","Nyamasheke","Karengera","Mwezi","Kamanu","E101S83",29.0280135858359,-2.52869554674809
"Iburengerazuba","Karongi","Gitesi","Gasharu","Nyarukeri","E106S79",29.4370581008154,-2.14620429984502
"Iburasirazuba","Kirehe","Nyamugari","Kagasa","Rebero","E121S81",30.804187283657,-2.33338311313455
"Amajyepfo","Muhanga","Kiyumba","Remera","Cyakabiri","E109S76",29.733992813868,-1.90298682694784
"Amajyaruguru","Rulindo","Ngoma","Mugote","Sakara","E112S75",29.9928576205536,-1.80174338262785
"Amajyaruguru","Musanze","Gataraga","Rungu","Kampande","E106S72",29.5178610713618,-1.55785980688846
"Amajyaruguru","Rulindo","Ntarabana","Mahaza","Kibeho","E113S75",30.1009299115883,-1.77350575160179
"Amajyepfo","Nyamagabe","Gasaka","Nyamugari","Kigarama","E107S82",29.572524681066,-2.45448225382442
"Iburasirazuba","Nyagatare","Karangazi","Karama","Karama","E116S71",30.3622064222961,-1.45593512849606
"Umujyi wa Kigali","Gasabo","Bumbogo","Musave","Kagarama","E114S76",30.1730432955262,-1.91636558116362
"Iburasirazuba","Kayonza","Murama","Muko","Ngoma","E118S78",30.596570214947,-2.053807479336
"Iburengerazuba","Ngororero","Muhororo","Rusororo","Kagunga","E108S76",29.6417025884312,-1.90886629823324
"Amajyaruguru","Gakenke","Rushashi","Mbogo","Buzoza","E110S74",29.844245521216,-1.68518668213841
"Iburengerazuba","Rusizi","Bugarama","Ryankana","Kabuga","E101S85",29.0373794304265,-2.7162512655019
"Iburasirazuba","Gatsibo","Rwimbogo","Rwikiniro","Rwikiniro Ii","E117S73",30.4702607428257,-1.63975698214112
"Amajyepfo","Muhanga","Kiyumba","Remera","Cyakabiri","E109S76",29.7565021691442,-1.89869204097923
"Amajyepfo","Nyamagabe","Kibirizi","Bugarura","Muyange","E107S82",29.567988639052,-2.43412181473337
"Iburasirazuba","Gatsibo","Kabarore","Nyabikiri","Ngarama","E116S73",30.4184599681491,-1.61214392773872
"Amajyepfo","Nyamagabe","Mugano","Ruhinga","Kabuye","E107S81",29.5362811447972,-2.3051473370088
"Iburasirazuba","Ngoma","Zaza","Ruhembe","Rushubi","E116S79",30.3962472923447,-2.19385547356009
"Iburengerazuba","Nyamasheke","Kirimbi","Karengera","Nduba","E103S80",29.2301169525822,-2.24366254277982
"Amajyaruguru","Gicumbi","Manyagiro","Rusekera","Kiyovu","E112S72",29.9793564246861,-1.52636633340573
"Iburengerazuba","Ngororero","Kageyo","Muramba","Murangara","E107S76",29.5448958485593,-1.86957090395362
"Iburasirazuba","Kirehe","Kigarama","Nyakerera","Kiyovu","E119S81",30.6825338486269,-2.33889078354232
"Iburengerazuba","Nyamasheke","Gihombo","Jarama","Bigabiro","E103S80",29.2391132072828,-2.23922730456579
"Iburasirazuba","Kirehe","Mahama","Mwoga","Isangano","E121S80",30.8198756688633,-2.27941953908007
"Iburengerazuba","Rubavu","Mudende","Rungu","Ndiza","E105S73",29.3783103442329,-1.61067856686768
"Iburasirazuba","Gatsibo","Gitoki","Rubira","Nyamengo","E115S73",30.3013462401567,-1.606397219783
"Amajyepfo","Nyamagabe","Mugano","Sovu","Rugarama Ii","E106S80",29.4956892621015,-2.2460769199982
"Iburasirazuba","Rwamagana","Rubona","Nawe","Gaseke","E116S77",30.3983070989299,-1.99987568162888
"Amajyaruguru","Rulindo","Buyoga","Mwumba","Mataba","E112S74",30.0153558885294,-1.68916418687789
"Amajyepfo","Ruhango","Kinihira","Gitinda","Nyagatovu","E108S79",29.6261714335902,-2.1863408734651
"Amajyepfo","Nyanza","Kigoma","Mulinja","Muramba","E110S80",29.8784261470889,-2.2812723232963
"Amajyepfo","Gisagara","Muganza","Rwamiko","Gako","E111S85",29.8949054160055,-2.67868983116113
"Iburasirazuba","Nyagatare","Karangazi","Kizirakome","Rurebe","E116S71",30.3802405909971,-1.42681103576831
"Amajyepfo","Nyamagabe","Kibumbwe","Kibibi","Kabere","E107S82",29.5341944460708,-2.41575151912577
"Amajyaruguru","Gicumbi","Rushaki","Karurama","Izinga","E113S71",30.0717068891443,-1.44836492747971
"Iburasirazuba","Rwamagana","Muyumbu","Bujyujyu","Rusave","E115S78",30.2609446616117,-2.02554393073284
"Iburengerazuba","Nyabihu","Jenda","Rega","Gakarara","E106S73",29.452581237436,-1.60236367681976
"Amajyepfo","Ruhango","Ruhango","Nyamagana","Nyamugari","E109S80",29.7725723331866,-2.25092316732306
"Amajyepfo","Nyanza","Busoro","Shyira","Nyamoyaga","E111S80",29.9053964352062,-2.24542044553966
"Amajyaruguru","Rulindo","Ngoma","Karambo","Karambi","E112S75",29.9838591061478,-1.8264716889334
"Amajyepfo","Muhanga","Muhanga","Nyamirama","Kantonganiye","E109S78",29.7025632575294,-2.03583863375679
"Amajyaruguru","Musanze","Kinigi","Nyabigoma","Nyakigina","E107S71",29.5359243807376,-1.41812430838626
"Amajyepfo","Nyanza","Ntyazo","Katarara","Munyiginya","E111S82",29.9214373705856,-2.43290104299194
"Iburasirazuba","Bugesera","Ntarama","Kanzenze","Kabeza","E113S78",30.094354892786,-2.08479050635101
"Iburengerazuba","Nyabihu","Karago","Karengera","Ruyebe","E107S74",29.5245984250913,-1.66173760077005
"Iburasirazuba","Ngoma","Sake","Kibonde","Umucyo","E116S80",30.4120421292877,-2.21657477755336
"Amajyaruguru","Musanze","Muhoza","Cyabararika","Gatare","E108S72",29.6709376376332,-1.50746372927755
"Amajyepfo","Nyaruguru","Nyabimata","Mishungero","Mishungero","E105S86",29.4312834633191,-2.73997638926867
"Iburasirazuba","Gatsibo","Kiziguro","Agakomeye","Nyungwe","E116S75",30.3779265444451,-1.78087063294011
"Iburengerazuba","Karongi","Rwankuba","Nyarusanga","Kigogwe","E105S79",29.3717870024076,-2.14334602948101
"Iburasirazuba","Kirehe","Mpanga","Nasho","Ibanda","E121S78",30.8466791488143,-2.09252713168749
"Amajyaruguru","Gakenke","Ruli","Busoro","Gitaba","E110S75",29.8510123833139,-1.78453471109369
"Iburengerazuba","Rutsiro","Ruhango","Rundoyi","Karebero","E105S76",29.3895899991552,-1.84778574506705
"Iburasirazuba","Bugesera","Mareba","Rango","Rusagara","E112S81",30.0473139037319,-2.29418400544266
"Iburasirazuba","Bugesera","Kamabuye","Nyakayaga","Murambi","E113S81",30.1419415954897,-2.32895534798359
"Amajyaruguru","Gicumbi","Bukure","Kigabiro","Rugogwe","E114S75",30.2157855292211,-1.81528442260202
"Iburengerazuba","Ngororero","Muhanda","Rutagara","Nyamutoni","E106S76",29.4886143745136,-1.83743601029416
"Iburasirazuba","Rwamagana","Rubona","Kabatasi","Kiboha","E116S78",30.3893425968392,-2.0539217197071
"Iburengerazuba","Nyamasheke","Ruharambuga","Kanazi","Kadashya","E101S82",29.0143806010974,-2.44952736742912
"Iburasirazuba","Gatsibo","Muhura","Bibare","Cyarugira","E115S75",30.2945957834567,-1.77774872750695
"Iburasirazuba","Kayonza","Mwiri","Nyawera","Murehe","E118S76",30.5491422232784,-1.87513722220115
"Iburengerazuba","Ngororero","Muhanda","Rutagara","Kamashya","E106S76",29.4863677143181,-1.84870017005814
"Amajyaruguru","Musanze","Gacaca","Kabirizi","Gitovu","E108S72",29.6754340723406,-1.52330344396869
"Amajyepfo","Nyaruguru","Kivu","Rugerero","Rugerero","E106S84",29.4670081873084,-2.60480467470289
"Iburasirazuba","Kirehe","Musaza","Nganda","Rwamushongore","E118S81",30.5901962818509,-2.35599109847318
"Amajyepfo","Nyanza","Kibilizi","Rwotso","Mutima","E111S82",29.8876036378973,-2.39646712849151
"Iburengerazuba","Nyabihu","Kabatwa","Gihorwe","Bisukiro","E106S73",29.4368291037728,-1.5886704657103
"Iburengerazuba","Ngororero","Muhororo","Rugogwe","Murambi","E108S76",29.6326998208358,-1.91103678473004
"Iburasirazuba","Ngoma","Kibungo","Mahango","Gisaka","E118S79",30.5696347343798,-2.14825840620885
"Amajyaruguru","Gakenke","Muyongwe","Gisiza","Ruhoko","E111S74",29.889275309294,-1.72850618220301
"Iburasirazuba","Ngoma","Rurenge","Rugese","Kiyanja","E117S78",30.4637027503721,-2.08852037286574
"Amajyaruguru","Burera","Kagogo","Kiringa","Karombero","E109S70",29.7655606840058,-1.36401107523489
"Iburasirazuba","Bugesera","Ruhuha","Gikundamvura","Rukurazo","E113S81",30.0923696372343,-2.30816223210629
"Iburengerazuba","Rusizi","Gitambi","Cyingwa","Mugenge","E100S84",28.9740865640137,-2.57115083566789
"Amajyaruguru","Gicumbi","Ruvune","Gasambya","Ruhete","E114S74",30.2180154286881,-1.67093940054336
"Iburengerazuba","Nyamasheke","Kanjongo","Kigoya","Kigugu","E102S81",29.1379352761283,-2.30832696778986
"Iburasirazuba","Gatsibo","Rwimbogo","Rwikiniro","Nyamabuye","E117S73",30.4837761296921,-1.63088026692702
"Amajyepfo","Nyaruguru","Kivu","Kivu","Rubumburi","E106S85",29.487350025799,-2.64563091292304
"Iburasirazuba","Nyagatare","Nyagatare","Kamagiri","Karungi","E116S70",30.3960962064677,-1.30520932113876
"Amajyepfo","Nyamagabe","Kaduha","Kavumu","Kavumu","E107S81",29.5228427521696,-2.35243322301095
"Iburasirazuba","Rwamagana","Rubona","Nawe","Rudashya","E116S78",30.4140912322391,-2.02259507736714
"Amajyaruguru","Musanze","Musanze","Garuka","Gacinyiro","E107S71",29.5764161998224,-1.46365475625148
"Iburasirazuba","Gatsibo","Rwimbogo","Nyamatete","Kiyovu","E117S73",30.4364746408308,-1.64616377712141
"Iburengerazuba","Karongi","Twumba","Gakuta","Twumba","E105S80",29.3696568808363,-2.25169597298831
"Amajyepfo","Nyaruguru","Munini","Ntwali","Umurambi","E106S85",29.5212323117241,-2.7001262759863
"Iburasirazuba","Nyagatare","Rwimiyaga","Nyarupfubire","Kamagiri","E116S69",30.3780860897223,-1.29599443066731
"Iburasirazuba","Ngoma","Kazo","Birenga","Karisizo","E117S80",30.4818654320647,-2.21502827481421
"Amajyaruguru","Musanze","Cyuve","Cyanya","Ruhehe","E108S71",29.6664546347746,-1.46229084795027
"Amajyepfo","Nyanza","Cyabakamyi","Rubona","Kavumu","E108S80",29.6622926439079,-2.27245621957702
"Umujyi wa Kigali","Kicukiro","Gahanga","Murinja","Kigasa","E113S78",30.1100719534847,-2.03305187913688
"Iburengerazuba","Rusizi","Nzahaha","Butambamo","Muguri","E100S85",28.9765656537506,-2.68863176397186
"Iburasirazuba","Gatsibo","Ngarama","Bugamba","Kinyinya","E115S72",30.2450696406894,-1.51558789959435
"Amajyaruguru","Rulindo","Cyinzuzi","Rudogo","Munoga","E112S75",30.0153617952402,-1.75007831286253
"Iburengerazuba","Nyamasheke","Kirimbi","Muhororo","Nyagacaca","E103S80",29.20990215725,-2.27509391270552
"Iburasirazuba","Kirehe","Kigina","Rugarama","Kagega","E120S80",30.7003973088543,-2.23081128486448
"Iburengerazuba","Ngororero","Muhanda","Rutagara","Mushishiro","E106S75",29.4886084423017,-1.81937928751858
"Umujyi wa Kigali","Kicukiro","Masaka","Mbabe","Kabeza","E114S77",30.1956272536177,-2.01360395715509
"Amajyepfo","Muhanga","Nyabinoni","Masangano","Cyanika","E108S75",29.6776654088636,-1.75123836268557
"Iburasirazuba","Bugesera","Mareba","Rugarama","Muyenzi","E113S80",30.0855183467427,-2.23814149449273
"Iburengerazuba","Ngororero","Kavumu","Murinzi","Nyaramba","E107S76",29.5628911345438,-1.84040185448858
"Amajyepfo","Gisagara","Muganza","Muganza","Agasharu","E110S84",29.8632926177376,-2.63776329569575
"Iburasirazuba","Kayonza","Murundi","Murundi","Nyanga","E117S75",30.477022889573,-1.75259068188879
"Amajyepfo","Ruhango","Ntongwe","Kayenzi","Ntungamo","E110S79",29.8535521036711,-2.19527108729045
"Amajyaruguru","Gakenke","Gashenyi","Rutabo","Buhira","E110S73",29.8577596460325,-1.60183977802513
"Iburasirazuba","Gatsibo","Kageyo","Busetsa","Tsima","E115S74",30.2878279670876,-1.66489862924002
"Iburasirazuba","Bugesera","Gashora","Kagomasi","Kagomasi","E114S80",30.2093658315091,-2.2325927494208
"Amajyepfo","Muhanga","Cyeza","Biringaga","Nyabisindu","E109S78",29.7678453485178,-2.034208831108
"Amajyepfo","Nyamagabe","Mugano","Yonde","Gisovu","E106S81",29.4732418016917,-2.29328010329814
"Amajyaruguru","Musanze","Kimonyi","Buramira","Ruhinga","E107S72",29.596647685376,-1.53155101967806
"Amajyaruguru","Gicumbi","Rukomo","Mabare","Murambo","E113S73",30.0964248197182,-1.58847664600568
"Iburengerazuba","Rusizi","Butare","Gatereri","Nyabitimbo","E102S84",29.0730873216042,-2.56747895681009
"Iburasirazuba","Kirehe","Nyarubuye","Nyarutunga","Nyarubuye Ii","E120S79",30.7521599118483,-2.18849969519792
"Amajyepfo","Kamonyi","Rugarika","Nyarubuye","Nzagwa","E112S78",29.9817362754184,-2.04531867626266
"Iburengerazuba","Nyamasheke","Nyabitekeri","Kinunga","Muremure","E101S81",29.0232523646923,-2.36378091688903
"Amajyepfo","Muhanga","Rugendabari","Gasave","Nyagasozi","E108S77",29.6912606128184,-1.97027914280666
"Iburasirazuba","Kayonza","Murundi","Murundi","Kayongo","E117S74",30.5017963052553,-1.73030016291084
"Iburasirazuba","Kayonza","Mwiri","Nyamugari","Kabeza","E119S76",30.6077169450087,-1.8892870095088
"Iburengerazuba","Karongi","Mubuga","Kagabiro","Mweya","E104S79",29.3334950278658,-2.10913041983875
"Amajyepfo","Ruhango","Ntongwe","Nyarurama","Munini","E111S80",29.8963760983601,-2.23404942099026
"Iburasirazuba","Nyagatare","Gatunda","Kabeza","Nyamirambo","E114S71",30.2338586149665,-1.41623143829619
"Iburengerazuba","Nyamasheke","Mahembe","Nyakavumu","Bisharara","E104S80",29.2998975316943,-2.25783762247863
"Iburasirazuba","Kirehe","Musaza","Gasarabwayi","Nyakariba I","E119S81",30.617248451891,-2.36754561533374
"Iburasirazuba","Nyagatare","Tabagwe","Tabagwe","Nyenyeri","E114S70",30.2271900141778,-1.29888405094778
"Iburengerazuba","Rusizi","Nyakabuye","Nyabintare","Gakungu","E101S84",29.0640574016279,-2.55159110569514
"Iburasirazuba","Ngoma","Mutenderi","Nyagasozi","Nyagasozi","E118S80",30.5360004735453,-2.26971928481754
"Amajyaruguru","Musanze","Muhoza","Ruhengeri","Muhe","E108S72",29.6146642949242,-1.50464994928906
"Amajyepfo","Nyamagabe","Tare","Nkumbure","Uwumugeti","E106S83",29.5006499143713,-2.54188353310972
"Iburasirazuba","Nyagatare","Katabagemu","Rugazi","Rwagisangangabo","E115S72",30.2856088667852,-1.50924867798859
"Amajyepfo","Nyaruguru","Kibeho","Gakoma","Viro","E107S84",29.5503601480435,-2.63716314603367
"Amajyaruguru","Gakenke","Mugunga","Nkomane","Kanaba","E108S74",29.6528987761914,-1.69909292304229
"Iburasirazuba","Bugesera","Rilima","Kabeza","Karambi","E114S79",30.1822806355936,-2.1826851544565
"Iburengerazuba","Ngororero","Gatumba","Kamasiga","Nsyabire","E108S77",29.6124533402578,-1.93341252480948
"Iburasirazuba","Nyagatare","Karangazi","Ndama","Akayange","E117S70",30.5041447545988,-1.38981390161382
"Iburasirazuba","Kirehe","Kigarama","Kigarama","Nyamiyaga","E120S81",30.7072770966705,-2.31433483282039
"Iburengerazuba","Rusizi","Nkanka","Kangazi","Bahemba","E100S82",28.917596501695,-2.42836977490735
"Amajyaruguru","Gicumbi","Bukure","Karenge","Kabuga","E114S75",30.2157820609504,-1.80400526416251
"Iburengerazuba","Rutsiro","Mushubati","Bumba","Mataba","E105S77",29.3874072119031,-1.98094854472183
"Iburasirazuba","Gatsibo","Kiramuruzi","Gakenke","Gatugunda","E117S75",30.4477515689755,-1.79513410917487
"Iburengerazuba","Karongi","Gashari","Musasa","Musasa","E106S79",29.5090600420992,-2.1242976740972
"Iburasirazuba","Gatsibo","Kiramuruzi","Nyabisindu","Akabare","E116S75",30.3869522297913,-1.83509730730667
"Amajyepfo","Nyamagabe","Mushubi","Cyobe","Nyakirambi","E106S81",29.464256796802,-2.30674379652617
"Iburasirazuba","Ngoma","Kazo","Umukamba","Kagarama","E117S79",30.4863366253523,-2.18800446900615
"Iburengerazuba","Rutsiro","Musasa","Nyarubuye","Gataka","E105S77",29.3491337360341,-1.95801849965976
"Iburasirazuba","Nyagatare","Musheri","Kibirizi","Kibirizi","E116S68",30.3737648785747,-1.12908377261632
"Iburengerazuba","Karongi","Rubengera","Bubazi","Nyagahinga","E105S78",29.4212284823736,-2.06478801437607
"Iburasirazuba","Kirehe","Nasho","Ntaruka","Nyagasozi","E120S79",30.711537688377,-2.12943658614761
"Amajyepfo","Huye","Mbazi","Rugango","Kamunyinya","E109S83",29.7100093116912,-2.54604769743041
"Iburengerazuba","Nyabihu","Kabatwa","Gihorwe","Rushubi","E105S73",29.4233281450865,-1.57499896175304
"Iburasirazuba","Ngoma","Rurenge","Rugese","Kumunini","E117S78",30.4839640665923,-2.07745054561407
"Iburengerazuba","Ngororero","Matyazo","Rutare","Nyakiliba","E107S75",29.5988832240529,-1.75949992586386
"Iburasirazuba","Kayonza","Murama","Muko","Ngoma","E119S78",30.605587183908,-2.06066780691239
"Iburengerazuba","Ngororero","Ndaro","Kinyovi","Rusebeya","E107S77",29.589964314075,-1.96705355890877
"Amajyepfo","Gisagara","Mamba","Ramba","Rwimvubu","E111S83",29.9260656867634,-2.50291471884301
"Iburengerazuba","Rutsiro","Musasa","Nyarubuye","Muhororo","E104S77",29.3288778813417,-1.95557319569775
"Amajyaruguru","Musanze","Gashaki","Mbwe","Kanzo","E109S73",29.7316972315857,-1.5712472915531
"Iburasirazuba","Kayonza","Kabare","Cyarubare","Kibimba","E119S77",30.6663666552893,-2.00943296034686
